wavenumber, 25C 0_ MeOH, 25C 20MeOH 1WEEK, 50C 0_ MeOH 4WEEK, 50C 0_MeOH 1WEEK, 50C 10_MeOH 4WEEK, 50C 20MeOH 1WEEK, 50C 20_MeOH 4WEEK, 80C 0_ MeOH 4WEEK, 80C 0_MeOH 1WEEK, 80C 10MeOH 4WEEK, 80C 10_MeOH 1WEEK, 80C 20_MeOH 1WEEK, 80C 20_MeOH 4WEEK
2198.452,0.01071854,0.01336629,0.01035401,0.01108735,0.01031611,0.01249836,0.009737401,0.01048892,0.0123089,0.01120403,0.01077292,0.009683052,0.01082849
2200.381,0.01080097,0.01365218,0.01025721,0.01103263,0.01035007,0.01243531,0.00981182,0.01037111,0.01230402,0.01112791,0.01062733,0.009380328,0.0105674
2202.309,0.0107594,0.01379177,0.01003274,0.01103637,0.01029843,0.01248424,0.009711377,0.01052001,0.01228272,0.01112641,0.01035791,0.009509514,0.01074333
2204.238,0.01066145,0.01339995,0.009981071,0.01111971,0.01011834,0.01227069,0.0095801,0.01052934,0.01236794,0.01116143,0.01014143,0.009691218,0.01074415
2206.166,0.01044004,0.01298707,0.01007215,0.01091954,0.009693725,0.01196902,0.009710361,0.01039117,0.01233791,0.01108606,0.01009477,0.009724897,0.01056268
2208.094,0.01019866,0.01274614,0.009832392,0.01064706,0.009495019,0.01192529,0.009888353,0.01032561,0.01231057,0.01113049,0.01001257,0.009560352,0.0103965
2210.023,0.01012655,0.01281449,0.009572376,0.01058017,0.009391874,0.01205125,0.009709277,0.01019153,0.01211737,0.01079618,0.009886759,0.009427088,0.01034732
2211.951,0.01008727,0.01276365,0.00943044,0.01060634,0.00933398,0.01195325,0.009321623,0.01001243,0.01202849,0.01054381,0.009676581,0.009257104,0.01046824
2213.88,0.01010067,0.01269681,0.009259846,0.01047877,0.009422009,0.01182194,0.009222717,0.01001443,0.01182299,0.0108004,0.009434165,0.009217504,0.01030647
2215.808,0.01010769,0.01251967,0.009467622,0.01028072,0.009413205,0.01192668,0.009168467,0.01011437,0.01157026,0.01083314,0.009459021,0.009243702,0.0100772
2217.737,0.009841747,0.01229206,0.009566076,0.0101665,0.009174862,0.01184482,0.009086139,0.009971747,0.01155284,0.01062536,0.009435926,0.009222751,0.01000463
2219.665,0.009807854,0.01239464,0.009247323,0.01026152,0.009035864,0.01146682,0.008864139,0.009828663,0.01138355,0.01035808,0.009377755,0.009056568,0.009966289
2221.594,0.009838459,0.01250054,0.009115812,0.01017054,0.0091685,0.01137392,0.008510454,0.009871066,0.01136124,0.01041218,0.009485672,0.008892411,0.009850253
2223.522,0.009768915,0.01232485,0.00918938,0.009853846,0.009310283,0.01154076,0.008619675,0.009971375,0.01134964,0.01034743,0.009442326,0.008839116,0.009792027
2225.451,0.009551376,0.01215656,0.009180581,0.009817649,0.009220686,0.01147887,0.008626672,0.009604862,0.01133015,0.01009745,0.009029334,0.00862461,0.009795518
2227.379,0.009476935,0.01195795,0.009053456,0.009988462,0.00899581,0.01118587,0.008477002,0.009370679,0.01135882,0.01005475,0.008737174,0.008455278,0.009821139
2229.308,0.009678648,0.01183048,0.009074128,0.009970358,0.008940201,0.01104405,0.008374235,0.009418217,0.01133025,0.01016725,0.008910911,0.008519475,0.00975326
2231.236,0.009946558,0.01185892,0.008864004,0.009663233,0.008751813,0.01110618,0.008313504,0.009488516,0.01100979,0.01003139,0.008961646,0.008313841,0.009607368
2233.165,0.009728082,0.01179259,0.0086625,0.009470568,0.008520625,0.01110442,0.008233601,0.009203188,0.0107775,0.009708566,0.008975277,0.008039207,0.009331475
2235.093,0.009303208,0.01175412,0.008787482,0.00928283,0.008508663,0.01100857,0.008185146,0.008857139,0.01071501,0.009584435,0.008992224,0.008008695,0.009143289
2237.021,0.009304867,0.01182565,0.008824879,0.009370781,0.008610144,0.01106292,0.008222288,0.008803949,0.01080597,0.009616244,0.00873288,0.008064252,0.009196251
2238.95,0.009295997,0.01191868,0.008484808,0.009438804,0.008648,0.01088166,0.008089469,0.008853385,0.0108292,0.009511681,0.00863715,0.008137439,0.009260151
2240.878,0.00911967,0.01169581,0.008016964,0.00906929,0.008384233,0.01057898,0.007917038,0.008736769,0.01061198,0.009332457,0.008555125,0.008083797,0.009010796
2242.807,0.009051832,0.01152306,0.007864098,0.008913989,0.008063138,0.01048973,0.007929287,0.008556343,0.01051526,0.009514967,0.008168062,0.007950547,0.008833739
2244.735,0.008690184,0.01157329,0.007896016,0.008848956,0.008079679,0.01050039,0.007793858,0.008366398,0.01056506,0.009471347,0.007890247,0.00784571,0.008818117
2246.664,0.008695222,0.01163124,0.008041435,0.008853859,0.00827139,0.01050694,0.007604752,0.008285404,0.01052065,0.009406162,0.007780364,0.007668992,0.00863573
2248.592,0.008595375,0.01146233,0.008140242,0.008901035,0.008242414,0.01048389,0.007601313,0.00820267,0.01029667,0.009442157,0.007884241,0.007715771,0.008436257
2250.521,0.008511602,0.01113352,0.007958544,0.008784676,0.007945215,0.01022613,0.007706293,0.008137777,0.01011929,0.00916004,0.008019091,0.007546658,0.008353664
2252.449,0.008611801,0.01083769,0.007808195,0.008691469,0.007749196,0.009961339,0.00742729,0.008263386,0.01033294,0.008828904,0.0078282,0.007310246,0.008302966
2254.378,0.008418927,0.01075685,0.007715973,0.008633364,0.008050582,0.009707108,0.007250472,0.008099156,0.01033334,0.008662872,0.007533509,0.007284166,0.008369472
2256.306,0.008054295,0.0108593,0.007573967,0.008692889,0.008013184,0.00966662,0.007247305,0.007816358,0.01013214,0.008405515,0.007599863,0.007261086,0.008374944
2258.235,0.008056287,0.01077322,0.007318535,0.008580167,0.007663596,0.009773829,0.007308662,0.007737559,0.009862083,0.008390719,0.007615981,0.007141897,0.008246467
2260.163,0.008260515,0.0105654,0.007141291,0.00828304,0.007468615,0.009672447,0.007163085,0.007740426,0.009694131,0.008646478,0.007543994,0.007054127,0.008167454
2262.092,0.008136022,0.01045572,0.007461806,0.008384165,0.007395709,0.009643109,0.006811084,0.007658234,0.009756207,0.008668753,0.007595581,0.007117511,0.008091967
2264.02,0.007840177,0.01036287,0.007705855,0.008460988,0.007172921,0.009509853,0.006724625,0.007533408,0.009600356,0.008388929,0.007592108,0.007183465,0.00807438
2265.948,0.007620162,0.01024717,0.007553434,0.008303608,0.007100671,0.009560725,0.006699152,0.007495313,0.009534915,0.008243496,0.007347583,0.007245352,0.007865211
2267.877,0.007548343,0.01018146,0.007081507,0.007961413,0.007045944,0.009582302,0.006589571,0.007483042,0.009572376,0.008245083,0.007190135,0.007005535,0.007813255
2269.805,0.007407674,0.01005058,0.006901161,0.007891259,0.006942706,0.009328564,0.006570766,0.007373971,0.009435215,0.008117184,0.007243061,0.006690336,0.007645318
2271.734,0.007373566,0.01008632,0.007196535,0.00821405,0.006771201,0.009223055,0.006460141,0.007342394,0.009334318,0.008093418,0.007133308,0.006520479,0.007266409
2273.662,0.007584723,0.0101337,0.007113772,0.008343564,0.006635997,0.009375487,0.006299753,0.007255392,0.009236526,0.008066008,0.006886181,0.006559329,0.007324972
2275.591,0.007563751,0.01021935,0.006658641,0.008147635,0.006660727,0.00918339,0.006302712,0.007133173,0.00899652,0.007979603,0.006625433,0.006552467,0.007444952
2277.519,0.007475222,0.01015551,0.006635359,0.007946463,0.006611573,0.009017798,0.006217833,0.007256065,0.008988368,0.008021994,0.006500332,0.006493706,0.007369017
2279.448,0.00731867,0.01011691,0.006569858,0.00780246,0.006598553,0.008985763,0.006052158,0.007086593,0.008974195,0.007911336,0.006710156,0.006296895,0.007364299
2281.376,0.007263175,0.009999244,0.006354588,0.007635978,0.006486845,0.008952648,0.005734428,0.006868104,0.008933369,0.007716411,0.00690133,0.00613445,0.007404741
2283.305,0.00720745,0.009901132,0.006336432,0.00763962,0.006460646,0.008866237,0.005957923,0.007024089,0.00899537,0.00759113,0.006760196,0.006219917,0.007240028
2285.233,0.00722763,0.009667704,0.006381823,0.00781393,0.00639571,0.008750427,0.006092412,0.007048234,0.008943584,0.00766825,0.006587519,0.006411682,0.00710286
2287.162,0.007212032,0.00960598,0.006163251,0.007742686,0.006461218,0.008697655,0.005935519,0.006884464,0.008750427,0.007569854,0.006540189,0.006285398,0.007036515
2289.09,0.007161636,0.009787655,0.00617824,0.007396214,0.006719813,0.008772606,0.005976802,0.006669509,0.00858571,0.007422234,0.006260321,0.006066606,0.006960483
2291.019,0.007019812,0.009866082,0.006226908,0.007048032,0.006417197,0.008675007,0.005914357,0.006512238,0.008532147,0.007265062,0.005955371,0.005700519,0.006823908
2292.947,0.006937757,0.00983995,0.00604302,0.006995096,0.006136097,0.008588379,0.005594009,0.006488055,0.00859889,0.006985837,0.005869049,0.005458768,0.006663418
2294.875,0.006666278,0.00970494,0.006070101,0.007065375,0.006178576,0.008580471,0.00546709,0.006508471,0.008609198,0.006983749,0.006076855,0.005449173,0.006537667
2296.804,0.00639339,0.009369325,0.00602733,0.006949843,0.006116001,0.008544548,0.005563433,0.006517216,0.008706106,0.007247171,0.006117749,0.005561453,0.006544562
2298.732,0.006495287,0.009182205,0.005918287,0.006783115,0.005963903,0.00827632,0.005680007,0.006391237,0.008435042,0.007143952,0.006075309,0.005634589,0.006534101
2300.661,0.006645384,0.009253077,0.006036771,0.006719006,0.005724859,0.008233297,0.005570884,0.006325034,0.008175152,0.006935938,0.00606674,0.005717775,0.006320798
2302.589,0.006527778,0.009632538,0.005984059,0.00686733,0.005836909,0.008104187,0.005489605,0.006335625,0.008393422,0.006928835,0.006160159,0.005571287,0.00636723
2304.518,0.006444301,0.009727404,0.005725363,0.006822763,0.006131527,0.007847127,0.005334438,0.006272153,0.008446089,0.00691594,0.006060794,0.005593807,0.006409766
2306.446,0.006351562,0.009408939,0.005566219,0.006682429,0.006038853,0.007765623,0.00533048,0.006170074,0.008207296,0.006748316,0.005656274,0.005438805,0.006267447
2308.375,0.006121076,0.009280934,0.005652313,0.006745355,0.00583204,0.007573597,0.00546407,0.00605824,0.00808481,0.006539719,0.005540546,0.005449777,0.006219883
2310.303,0.006126755,0.009236255,0.005510443,0.006626678,0.005552459,0.007612238,0.005379993,0.005931958,0.007966239,0.006433372,0.005690112,0.005713579,0.006292727
2312.232,0.006081794,0.009236458,0.0053176,0.006524683,0.005530545,0.007764308,0.00527554,0.005922889,0.00776252,0.006387505,0.005662182,0.005790199,0.006160226
2314.16,0.00592487,0.009149414,0.005295765,0.006341206,0.00569874,0.007575518,0.005272488,0.005937635,0.00782982,0.006305872,0.005389688,0.005584712,0.006023835
2316.089,0.005924098,0.009076056,0.00515817,0.006236589,0.005878386,0.007467401,0.005216616,0.006060189,0.007918894,0.006179181,0.005242673,0.005330883,0.005893533
2318.017,0.005903743,0.008940133,0.005160349,0.006375871,0.005804873,0.00753152,0.005253338,0.005913988,0.007895544,0.006083911,0.005477391,0.005402873,0.006018762
2319.946,0.005909923,0.008916052,0.005083337,0.006267346,0.005627876,0.007666396,0.005258838,0.00573379,0.007986724,0.006223446,0.005306967,0.005420587,0.005837379
2321.874,0.006138113,0.009224308,0.005070933,0.006017452,0.005454306,0.007780668,0.005213967,0.005827103,0.007920784,0.00590858,0.005166552,0.005196261,0.005684808
2323.802,0.006232387,0.009309843,0.005203605,0.006313907,0.005424009,0.007811872,0.005089003,0.005881274,0.007722955,0.005796478,0.005340678,0.005166384,0.005739095
2325.731,0.006221934,0.00896814,0.005245121,0.00637688,0.005387776,0.007761002,0.004990317,0.005851652,0.007799963,0.005979355,0.005368688,0.005052697,0.005621901
2327.659,0.005999546,0.009067192,0.004971247,0.006177669,0.005410086,0.007519012,0.004809799,0.006003879,0.007558964,0.006064624,0.005084779,0.004866121,0.005435383
2329.588,0.005706462,0.009063808,0.004745143,0.006145103,0.005411193,0.007207956,0.004618472,0.005900855,0.00726459,0.005978986,0.005096378,0.004826786,0.00535054
2331.516,0.00575867,0.008818387,0.004797135,0.006095705,0.005182312,0.007018634,0.00458311,0.005671514,0.007273181,0.005617773,0.005003356,0.004892895,0.005256356
2333.445,0.005761658,0.009028184,0.004891052,0.005683331,0.0048619,0.007030655,0.004602766,0.005506954,0.007301283,0.00545179,0.004891454,0.00512216,0.005216951
2335.373,0.005764982,0.009155133,0.004781791,0.005533498,0.005042473,0.006967756,0.004434058,0.005427733,0.007157897,0.005577932,0.004797772,0.005120718,0.005327495
2337.302,0.005877882,0.008885209,0.004720389,0.005660738,0.004955495,0.006777394,0.004308448,0.005442731,0.007174572,0.005695181,0.004850843,0.004930628,0.005367883
2339.23,0.005802052,0.00870489,0.004758911,0.005718279,0.004792211,0.006773355,0.004160594,0.005415252,0.007125494,0.005688299,0.004930594,0.004772881,0.005263298
2341.159,0.005757259,0.008744173,0.004624165,0.005709785,0.004775795,0.006860665,0.004043858,0.005371573,0.007051602,0.005608039,0.004875906,0.004676578,0.005066441
2343.087,0.005755681,0.008693666,0.004416116,0.005612637,0.004708598,0.006821652,0.004056099,0.005333801,0.007061671,0.005499974,0.004721226,0.004570419,0.005045825
2345.016,0.005703205,0.008676731,0.004291716,0.005540478,0.00479144,0.00668327,0.004038106,0.005326019,0.007114345,0.00558008,0.004607287,0.004588836,0.005034227
2346.944,0.005594949,0.008675074,0.004019311,0.005420688,0.004954925,0.006455265,0.003982527,0.005212558,0.00703665,0.005595553,0.004509783,0.004594964,0.005140567
2348.873,0.005566655,0.008645127,0.0040363,0.005330145,0.004928148,0.006349713,0.003974702,0.005105933,0.006961762,0.005436054,0.004513566,0.004626543,0.005128295
2350.801,0.005550949,0.008582837,0.004131959,0.005279397,0.004855667,0.006346384,0.003886098,0.005041736,0.006953244,0.005416863,0.004407212,0.004535898,0.005066408
2352.729,0.005212123,0.008379842,0.00412761,0.005245792,0.004817237,0.006265565,0.003962898,0.004837038,0.007028635,0.005551922,0.004326653,0.004389908,0.00519264
2354.658,0.005157767,0.008230021,0.004138114,0.005107441,0.004684282,0.006144062,0.003962296,0.004775192,0.006942234,0.005521988,0.004231152,0.004394326,0.005224061
2356.586,0.005262393,0.008371228,0.004104497,0.004998563,0.004787286,0.006169031,0.003886566,0.004846621,0.006847537,0.005364797,0.004257518,0.004350648,0.004976911
2358.515,0.005142377,0.008259401,0.004117475,0.00502883,0.004635819,0.006196994,0.003835486,0.004669779,0.006807617,0.005247637,0.004118579,0.004308281,0.004971616
2360.443,0.005101943,0.007994317,0.004176852,0.005001345,0.004533219,0.006127024,0.003761783,0.00455957,0.006741283,0.005153107,0.004128714,0.004139586,0.004930058
2362.372,0.005072542,0.008016863,0.004005767,0.004941754,0.004581804,0.006132535,0.003744738,0.004471684,0.006696528,0.005141841,0.004031117,0.004138783,0.004840121
2364.3,0.004992362,0.008093351,0.003974401,0.004947854,0.004329297,0.006289096,0.00376312,0.004389539,0.006709113,0.004961527,0.004065932,0.004151562,0.004817103
2366.229,0.00503292,0.007899661,0.003946982,0.004878921,0.004319893,0.0063483,0.003617824,0.004459164,0.006715674,0.004982709,0.003968182,0.003941465,0.004763266
2368.157,0.004892359,0.007825703,0.003878409,0.00492044,0.004500241,0.006176459,0.003591964,0.004260998,0.006500533,0.004939777,0.003959387,0.003812722,0.004531679
2370.086,0.004829935,0.007744035,0.003625074,0.004776834,0.004242829,0.006023029,0.003519773,0.004135538,0.006367297,0.004698718,0.003935246,0.003956612,0.004478346
2372.014,0.004839451,0.007810253,0.003559826,0.004677281,0.00385103,0.006041273,0.003414063,0.004115869,0.006096881,0.004515407,0.00389128,0.00401697,0.004520229
2373.943,0.004869137,0.00782422,0.003745574,0.00455659,0.003888974,0.006025045,0.003322469,0.004143901,0.006145204,0.0045289,0.00388212,0.003766228,0.004350849
2375.871,0.004772177,0.007496156,0.003871121,0.00451149,0.003781402,0.00616594,0.003389418,0.004098108,0.006367634,0.004664253,0.003727994,0.00350217,0.004134334
2377.8,0.004487519,0.007280594,0.003599582,0.004684885,0.003644787,0.006430951,0.003501702,0.003951396,0.006377048,0.00464724,0.003730501,0.00335262,0.004313702
2379.728,0.004175882,0.007136138,0.003225653,0.004668104,0.00356477,0.006098057,0.003331384,0.003777024,0.006179518,0.004620314,0.003667442,0.003311785,0.004433455
2381.656,0.004070447,0.007200645,0.003193608,0.004382209,0.003467132,0.005836372,0.003349715,0.003816933,0.006200624,0.004567975,0.003391956,0.003464293,0.004199066
2383.585,0.004294995,0.007240702,0.003176185,0.004342248,0.00333135,0.005899411,0.003287913,0.003773548,0.006226875,0.004682138,0.003334055,0.003230593,0.003956378
2385.513,0.004490164,0.0072499,0.00325987,0.004474898,0.003386312,0.006028573,0.003179056,0.003826159,0.00617293,0.004451933,0.003377396,0.003074797,0.003878844
2387.442,0.004511892,0.007323489,0.003334622,0.004577049,0.003374358,0.00629629,0.003202654,0.003862195,0.006000721,0.004159791,0.003265579,0.003163035,0.003806772
2389.37,0.00421188,0.00703116,0.003322202,0.004552773,0.003129727,0.006258136,0.003185931,0.003618759,0.005859175,0.004211312,0.002975,0.003014636,0.003717033
2391.299,0.003964871,0.006802871,0.003239273,0.004429338,0.002987178,0.005865925,0.003062951,0.003452203,0.005940422,0.004314572,0.003012734,0.002905713,0.003670282
2393.227,0.003741496,0.006964355,0.003085642,0.004322771,0.003164203,0.005779622,0.002934968,0.00335272,0.005923728,0.004145205,0.003152087,0.002858783,0.003613079
2395.156,0.003980119,0.006937689,0.003353655,0.004287667,0.003373924,0.005794732,0.002938738,0.003210031,0.005687796,0.004060715,0.003191005,0.002989713,0.003569748
2397.084,0.00433107,0.006526298,0.003633126,0.004266887,0.003387815,0.005816928,0.002921792,0.003273624,0.005696356,0.004066969,0.003081571,0.002931365,0.003635131
2399.013,0.004354899,0.006283785,0.003390052,0.004198899,0.003031786,0.005815887,0.002693851,0.003262507,0.005791072,0.004053992,0.002888635,0.002689084,0.003794404
2400.941,0.003943471,0.00639877,0.0030465,0.00425357,0.002977736,0.005733891,0.002532715,0.003238004,0.005666277,0.00402921,0.002750934,0.002386097,0.003610173
2402.87,0.003834583,0.00649384,0.002979671,0.004332309,0.003038493,0.005846312,0.002426579,0.003037525,0.005521215,0.003887536,0.002738096,0.002562677,0.003421477
2404.798,0.003953302,0.006256489,0.00289097,0.004353694,0.003050471,0.005940255,0.002282395,0.003063919,0.005520813,0.003874765,0.002766439,0.002612776,0.003339197
2406.727,0.003851431,0.006280995,0.002848511,0.004204352,0.003052707,0.005869385,0.002348617,0.00342288,0.005404986,0.003920869,0.002797452,0.002447271,0.003292888
2408.655,0.003857916,0.00650235,0.002781178,0.003959588,0.002991415,0.005740001,0.002544913,0.003460018,0.005395794,0.00387754,0.002647644,0.002475195,0.003385311
2410.583,0.004091218,0.006429639,0.002629243,0.003870018,0.002977069,0.005806015,0.002536547,0.003298597,0.005566253,0.00370029,0.002646778,0.002392994,0.003563334
2412.512,0.004220111,0.006319117,0.002532715,0.003995401,0.003089113,0.005798493,0.002466564,0.003410623,0.005390393,0.003617189,0.002761204,0.002259945,0.00369755
2414.44,0.004131658,0.006221732,0.002709888,0.003825357,0.003032587,0.00556293,0.002308876,0.003293489,0.00519539,0.003440446,0.002704187,0.002428578,0.003770139
2416.369,0.003951563,0.00615616,0.002923993,0.003527122,0.002689384,0.005397874,0.002022732,0.003101794,0.005239755,0.003299999,0.002599509,0.002406421,0.003544459
2418.297,0.003834683,0.006433709,0.00289037,0.0036362,0.002419648,0.005400726,0.002260945,0.003114308,0.005371707,0.003429926,0.00257331,0.002249887,0.003557654
2420.226,0.003828065,0.006522262,0.003016871,0.003940495,0.002495589,0.005462694,0.002517851,0.003121884,0.005487827,0.003388016,0.002465165,0.002474762,0.00340705
2422.154,0.003817702,0.006252388,0.003092183,0.004121556,0.002764672,0.005343596,0.002512685,0.003200618,0.005424009,0.003350349,0.002252451,0.002415583,0.003400171
2424.083,0.003804466,0.005991684,0.002926428,0.003966376,0.002719224,0.005276513,0.002596209,0.003212902,0.005097485,0.003294423,0.002429277,0.002097172,0.003486304
2426.011,0.003669514,0.005900082,0.00283407,0.003708244,0.002523483,0.005214202,0.00247023,0.003114575,0.004771809,0.003173215,0.002579376,0.002410019,0.003375226
2427.94,0.003582209,0.005869452,0.002868423,0.003800321,0.002396325,0.005263231,0.002073833,0.002821463,0.004827925,0.003261472,0.002538447,0.002608076,0.003362103
2429.868,0.003534437,0.006021921,0.002899242,0.003940094,0.002276699,0.005388984,0.002148248,0.002890536,0.005048272,0.003462723,0.002521217,0.002464098,0.003311852
2431.797,0.00358575,0.006043087,0.002891304,0.003863299,0.002337091,0.005490243,0.002299416,0.002980805,0.005283791,0.003314523,0.002598442,0.002492223,0.00313006
2433.725,0.003850996,0.006204658,0.002719591,0.003864201,0.002314239,0.005278995,0.002110989,0.003201386,0.00520659,0.003225119,0.002525849,0.002401956,0.003008764
2435.654,0.003987542,0.00655203,0.002394193,0.003697216,0.002045136,0.005153308,0.001926139,0.00318009,0.004942961,0.003324239,0.00234392,0.002033451,0.002845743
2437.582,0.003861426,0.006347863,0.00240169,0.003450098,0.002227872,0.005125546,0.001886203,0.002874826,0.004846788,0.003380068,0.002302647,0.001742764,0.002805522
2439.51,0.003809747,0.005979692,0.002729594,0.003440814,0.00244987,0.005343596,0.002045469,0.002781678,0.004916888,0.003204824,0.002389095,0.001564089,0.002905647
2441.439,0.003769704,0.005783315,0.002756302,0.00339239,0.002318037,0.005524336,0.001884439,0.002700753,0.005042205,0.003195578,0.002310908,0.001406595,0.002806856
2443.367,0.003563066,0.005753734,0.00257031,0.003363438,0.002249188,0.005351043,0.001677499,0.002546446,0.005043915,0.0033413,0.002274867,0.001740701,0.002705854
2445.296,0.003351518,0.005729022,0.002429311,0.003328078,0.002316738,0.005145898,0.00167863,0.002542113,0.004996518,0.003280168,0.002251419,0.002035348,0.002675215
2447.224,0.00338304,0.005745071,0.00237437,0.003227622,0.002151012,0.005103318,0.001682122,0.002690751,0.004860827,0.003104063,0.002176753,0.002001494,0.002849912
2449.153,0.003459617,0.005751988,0.002514918,0.003227289,0.002337191,0.005183351,0.001781589,0.002831502,0.004755561,0.002819062,0.002129968,0.00177234,0.003151186
2451.081,0.003528759,0.005710154,0.002426645,0.003606832,0.002519684,0.005168262,0.00189988,0.002795151,0.00459406,0.002788948,0.002274867,0.001610048,0.003151821
2453.01,0.00357379,0.005732951,0.002009683,0.00371339,0.00211302,0.005109654,0.001877617,0.002702587,0.004319056,0.002948545,0.002052393,0.001622287,0.003083606
2454.938,0.003447928,0.005828312,0.001745958,0.003498763,0.001888233,0.00496079,0.001608485,0.002707254,0.004379833,0.003031385,0.001783053,0.001627907,0.002806889
2456.867,0.003444454,0.005897866,0.001990876,0.003211266,0.001903541,0.004751776,0.001656577,0.002696985,0.004574906,0.00292933,0.001867568,0.001649859,0.002580876
2458.795,0.003431696,0.005755681,0.002281629,0.003223984,0.001962916,0.004602867,0.001913126,0.002382066,0.004852384,0.002744998,0.001925307,0.001661466,0.002684349
2460.724,0.003405247,0.005633011,0.002320701,0.003441281,0.001941315,0.004566903,0.001876552,0.002302314,0.00508669,0.002653912,0.001791503,0.001600204,0.002798185
2462.652,0.003339464,0.005632877,0.002274201,0.00361485,0.00194278,0.004707091,0.001956825,0.002324999,0.005014752,0.002691351,0.001691901,0.001606356,0.002659612
2464.581,0.003285376,0.005825861,0.002301481,0.003570616,0.001968808,0.005114181,0.00194471,0.002315971,0.004820319,0.002708721,0.001636887,0.001634093,0.002484859
2466.509,0.003359732,0.006067547,0.002422747,0.00335085,0.002145418,0.005119746,0.001814627,0.002106095,0.004669411,0.002842174,0.001685249,0.001545667,0.002251053
2468.438,0.003457513,0.005939213,0.002325498,0.003417069,0.002192604,0.005146535,0.001868799,0.001822347,0.00452592,0.002732928,0.001841679,0.001502574,0.002484959
2470.366,0.003461755,0.005632407,0.002144852,0.003628683,0.00196032,0.004949864,0.00205449,0.002039876,0.004439514,0.002497289,0.001769911,0.0013009,0.002519484
2472.294,0.003369349,0.005643484,0.002127937,0.0035009,0.001969407,0.004864413,0.002009283,0.002365141,0.004551936,0.002364209,0.001649227,0.001189981,0.002196667
2474.223,0.003308513,0.005757628,0.002100035,0.003293589,0.002139757,0.00500225,0.001754374,0.002324332,0.004545608,0.002400257,0.001860846,0.001275211,0.002322667
2476.151,0.003419674,0.005702668,0.00207876,0.003263075,0.002112188,0.00506567,0.0015056,0.002263376,0.004384452,0.002489857,0.001950335,0.001327388,0.002517018
2478.08,0.003360934,0.00563328,0.002128769,0.00319925,0.001973334,0.004777872,0.001503106,0.002221011,0.004348239,0.002564977,0.001599905,0.001245204,0.002537481
2480.008,0.003213469,0.005504303,0.002262444,0.00319007,0.002082223,0.004604173,0.00168149,0.002119913,0.004388033,0.00253818,0.001368668,0.001182373,0.002235899
2481.937,0.003109736,0.005698136,0.002068839,0.003467366,0.002154542,0.004764237,0.001760795,0.001983919,0.00451293,0.002432976,0.001446288,0.00135883,0.002088981
2483.865,0.00314895,0.006017318,0.001710163,0.003409855,0.002167395,0.004742798,0.001725665,0.001956359,0.004533655,0.00253918,0.001468695,0.001576992,0.002152111
2485.794,0.003116945,0.00603079,0.001906004,0.003137803,0.002270471,0.004806114,0.001663329,0.001998964,0.004519325,0.002602242,0.001405964,0.001543306,0.00233859
2487.722,0.003258101,0.005805511,0.002042439,0.003117879,0.00209301,0.00486066,0.001472818,0.002291988,0.004607589,0.002442939,0.00145523,0.001154598,0.002638177
2489.651,0.003288514,0.005601695,0.001947905,0.003255697,0.001799189,0.004880765,0.001408291,0.002526083,0.004671152,0.002236764,0.001419925,0.001244872,0.002533448
2491.579,0.003100526,0.005525645,0.002135995,0.003310783,0.001532333,0.004825311,0.001350919,0.002417616,0.004487117,0.002326731,0.001343441,0.001311469,0.002417382
2493.508,0.003133765,0.005568031,0.002325298,0.003069324,0.001482393,0.004565229,0.00128342,0.002103298,0.004564559,0.002420048,0.001314127,0.001199783,0.00250592
2495.436,0.003384776,0.005818876,0.002283261,0.002926895,0.001566882,0.004524849,0.00142684,0.002146384,0.00473975,0.002190673,0.001415072,0.001246002,0.00244807
2497.365,0.003207394,0.00571321,0.0020217,0.002968962,0.001615037,0.004592117,0.001539615,0.002357146,0.004517483,0.002150812,0.0016768,0.001142339,0.002227639
2499.293,0.003008497,0.005647915,0.001888233,0.003090948,0.001547828,0.004752647,0.001579851,0.002009184,0.004205423,0.002474695,0.001792269,0.001120447,0.002303413
2501.221,0.003109803,0.005660033,0.001873757,0.003114342,0.001436647,0.004746081,0.001560398,0.001995769,0.004138281,0.002575577,0.001635723,0.001131509,0.00231727
2503.15,0.00317752,0.005507893,0.002119247,0.002865921,0.001695261,0.004677215,0.001474912,0.002202062,0.004116171,0.002541847,0.001731919,0.001209651,0.002113953
2505.078,0.00313303,0.005667352,0.002177785,0.002856015,0.001698255,0.004839384,0.001534528,0.002161268,0.0042703,0.002298783,0.001687145,0.001193403,0.002173523
2507.007,0.003249454,0.005804873,0.002026061,0.003051739,0.001503738,0.004933342,0.001511252,0.00200662,0.004226802,0.002018837,0.001424214,0.001152904,0.002484592
2508.935,0.003409288,0.005560111,0.001963848,0.003100726,0.001539216,0.004640006,0.001459619,0.002018338,0.004269731,0.001792934,0.001590028,0.0009202783,0.002293653
2510.864,0.003354323,0.005355404,0.001953097,0.003048903,0.001616766,0.004442493,0.001295882,0.001965446,0.004528867,0.001889464,0.001690937,0.0009743383,0.00217652
2512.792,0.003012534,0.005429746,0.001833028,0.003123619,0.001895754,0.004438979,0.001431693,0.001893058,0.004485377,0.001859648,0.001514478,0.001184333,0.002375502
2514.721,0.00292009,0.005609918,0.001622387,0.00323757,0.001890829,0.00452207,0.001437611,0.001908367,0.004392954,0.001752378,0.001322536,0.001375283,0.002502821
2516.649,0.002696819,0.005577328,0.001620624,0.003238705,0.001705739,0.004952244,0.001440935,0.001729291,0.00425889,0.002076696,0.0009403009,0.001547163,0.002346952
