wavenumber, 25C 0_ MeOH, 25C 20MeOH 1WEEK, 50C 0_ MeOH 1WEEK, 50C 0_MeOH 4WEEK, 50C 10MeOH 4WEEK, 50C 20MeOH 1WEEK, 50C 20MeOH 4WEEK, 80C 0_MeOH  4WEEK, 80C 0_MeOH 1WEEK, 80C 10MeOH 1WEEK, 80C 10_MeOH 4WEEK, 80C 20ME 1WEEK, 80C 20MeOH 1WEEK, 80C 20_MeOH 4WEEK
2177.239,0.0111718,0.01577766,0.01254269,0.0137219,0.01426948,0.007097134,0.008988064,0.002682116,0.004698617,0.007379666,0.01413086,0.009530072,0.009530072,0.01389597
2179.167,0.01126016,0.0156939,0.01240837,0.01368624,0.01433749,0.006885171,0.008792487,0.00242238,0.004488457,0.007204486,0.01403834,0.009341936,0.009341936,0.01388324
2181.096,0.01128924,0.01581704,0.01254252,0.01357812,0.01448076,0.006986341,0.008954576,0.00232783,0.004358781,0.007174201,0.01388447,0.009153136,0.009153136,0.01398677
2183.024,0.01129386,0.01589904,0.01276723,0.01335043,0.01447795,0.00713506,0.009240283,0.002351449,0.004425555,0.007151127,0.01394438,0.009099368,0.009099368,0.01403639
2184.953,0.01115429,0.01600446,0.01280268,0.01342691,0.01415376,0.007033551,0.00928767,0.002363509,0.004582239,0.007126404,0.01398852,0.009175979,0.009175979,0.01399444
2186.881,0.01105629,0.01605393,0.01271424,0.01357751,0.01419535,0.007102119,0.009250369,0.002273601,0.004403798,0.007132365,0.01386029,0.009423126,0.009423126,0.0138961
2188.81,0.01106988,0.01586343,0.01254911,0.01343973,0.01445712,0.007067329,0.009095071,0.00215674,0.004315944,0.007262231,0.01378394,0.009537795,0.009537795,0.0139272
2190.738,0.01124282,0.01571152,0.01255105,0.01334456,0.01417865,0.00696991,0.00904016,0.00224599,0.004457122,0.007207686,0.01379957,0.009465421,0.009465421,0.01403472
2192.667,0.01111839,0.01577038,0.01271015,0.01335272,0.01385543,0.006808627,0.009224714,0.002329462,0.004627614,0.00712162,0.01360838,0.009540572,0.009540572,0.01382194
2194.595,0.01091342,0.01593193,0.01285647,0.01364007,0.01414503,0.006701979,0.009424447,0.002281063,0.004495521,0.007180366,0.01354811,0.009641448,0.009641448,0.01362886
2196.524,0.01097686,0.01574774,0.01272052,0.01370289,0.01432677,0.006812093,0.009251351,0.002272236,0.004397138,0.007218231,0.01349127,0.009517879,0.009517879,0.01378934
2198.452,0.01117931,0.01555362,0.012875,0.01352018,0.01430297,0.006994726,0.009177772,0.002405788,0.00457139,0.007041431,0.0134522,0.009375927,0.009375927,0.01393117
2200.381,0.01113178,0.01580261,0.01303203,0.01316197,0.01419121,0.006948631,0.009331746,0.002341022,0.004554983,0.007156921,0.01367817,0.009337331,0.009337331,0.01391496
2202.309,0.0110066,0.01589385,0.01271151,0.01301213,0.01432081,0.006885339,0.009175877,0.002135995,0.004533453,0.00735183,0.01366083,0.009233141,0.009233141,0.01395916
2204.238,0.01104487,0.01563691,0.01259972,0.01311938,0.01441064,0.00703244,0.008986237,0.002026693,0.004465491,0.00738452,0.01339489,0.009411614,0.009411614,0.01387202
2206.166,0.01102716,0.01561015,0.01260549,0.01316426,0.01432796,0.00735948,0.009280122,0.00204144,0.004559805,0.007261355,0.01320377,0.009620681,0.009620681,0.01369242
2208.094,0.01081361,0.01551976,0.01269145,0.01321399,0.01440276,0.007456682,0.00943044,0.002062214,0.004834525,0.007034393,0.01312802,0.009491565,0.009491565,0.0136557
2210.023,0.01076229,0.01539911,0.01295593,0.01335354,0.0143432,0.007249058,0.00912522,0.001994704,0.0049502,0.006950011,0.013166,0.009379888,0.009379888,0.01374461
2211.951,0.01096449,0.01549573,0.01295474,0.01337309,0.01420658,0.007036515,0.009062455,0.001901045,0.0049065,0.00698449,0.01329181,0.009446119,0.009446119,0.01385652
2213.88,0.01096127,0.01573482,0.01284681,0.01331746,0.01439626,0.006993143,0.009152054,0.002033351,0.004921747,0.00696853,0.01310203,0.009439041,0.009439041,0.01383446
2215.808,0.01087574,0.01583948,0.01275409,0.01330038,0.01455332,0.006860967,0.009174659,0.002131433,0.00481975,0.007092453,0.01301366,0.009538641,0.009538641,0.01379239
2217.737,0.01073966,0.01588859,0.01280733,0.01313851,0.01462275,0.006801727,0.009122953,0.002156939,0.004695736,0.006994827,0.0131063,0.00952743,0.00952743,0.01370815
2219.665,0.01063962,0.01590385,0.01285644,0.01310261,0.01472676,0.006997285,0.009133476,0.002133198,0.004889946,0.006874971,0.01314663,0.009164575,0.009164575,0.01358
2221.594,0.01050959,0.01567116,0.01277566,0.01313161,0.01458656,0.007042509,0.008959684,0.002097471,0.005094367,0.006907221,0.01295351,0.008968411,0.008968411,0.01354216
2223.522,0.01044384,0.01560669,0.01293067,0.01314742,0.01445784,0.007051736,0.008994288,0.002118214,0.005121221,0.007059515,0.01288217,0.009192427,0.009192427,0.01356462
2225.451,0.01067351,0.01575395,0.01311016,0.01338348,0.01443308,0.00708272,0.009165319,0.001963981,0.005120148,0.006938733,0.01304992,0.009520792,0.009520792,0.01362243
2227.379,0.01090309,0.01570572,0.01309367,0.01346262,0.01443088,0.007007824,0.009152832,0.002026527,0.005232612,0.006711468,0.01304494,0.009689795,0.009689795,0.01371787
2229.308,0.01097877,0.01553484,0.01291391,0.01344871,0.01452502,0.006971223,0.009188906,0.002078727,0.005306162,0.00679826,0.01303207,0.0095801,0.0095801,0.01375507
2231.236,0.01095284,0.01558625,0.01289248,0.01331326,0.01456761,0.007016041,0.009037589,0.001915722,0.005031679,0.006993514,0.01308977,0.009769457,0.009769457,0.01363279
2233.165,0.01095828,0.01566171,0.01289961,0.01317491,0.0145415,0.007166116,0.009181326,0.001860613,0.004944971,0.00705049,0.01292252,0.009857067,0.009857067,0.01350548
2235.093,0.01085363,0.01574451,0.01280542,0.01325648,0.01451735,0.007264253,0.009376536,0.00186251,0.00515247,0.007255729,0.01271066,0.009646564,0.009646564,0.01353297
2237.021,0.01083403,0.01559199,0.01283685,0.01344123,0.01462127,0.007188383,0.009291327,0.001928102,0.005347655,0.007393383,0.01252305,0.009610113,0.009610113,0.0136143
2238.95,0.01073328,0.01560023,0.01291466,0.01348443,0.0146903,0.007126404,0.009179363,0.001873458,0.00526236,0.007319513,0.01232901,0.009810125,0.009810125,0.01359238
2240.878,0.01079017,0.01575145,0.01293832,0.01343504,0.01466082,0.00718909,0.009371356,0.001887201,0.005082533,0.007468884,0.01214249,0.009852965,0.009852965,0.01348446
2242.807,0.01077322,0.01580189,0.01284231,0.01339803,0.01478254,0.007059482,0.009193949,0.001990443,0.005279799,0.0073766,0.01210998,0.009837069,0.009837069,0.013334
2244.735,0.01071429,0.01567676,0.01257796,0.01355652,0.0148952,0.006966375,0.008964453,0.002006354,0.00555058,0.00709737,0.0124246,0.009828426,0.009828426,0.01328706
2246.664,0.01081775,0.01541308,0.01269183,0.01372905,0.01445246,0.007140651,0.009289972,0.002076863,0.005482391,0.007230494,0.01237384,0.009696367,0.009696367,0.01333984
2248.592,0.01082574,0.01529493,0.01300103,0.01387578,0.01427359,0.00725118,0.009430746,0.001983986,0.00534591,0.007376431,0.01213318,0.00986676,0.00986676,0.01331411
2250.521,0.01076242,0.01553075,0.01300223,0.01370467,0.01439708,0.007094373,0.009481032,0.001819984,0.005350976,0.007473199,0.01223794,0.009853711,0.009853711,0.01343645
2252.449,0.01089603,0.01592368,0.01302657,0.01346365,0.01449385,0.006933817,0.009466031,0.001833094,0.005501417,0.007399955,0.0123284,0.009713241,0.009713241,0.01345794
2254.378,0.01101353,0.01604967,0.01315063,0.01350788,0.01465993,0.007035201,0.009392619,0.002116017,0.005587732,0.007239725,0.01230842,0.009734215,0.009734215,0.01329321
2256.306,0.01076449,0.01606005,0.01298734,0.01352059,0.01487226,0.007184273,0.009341902,0.002332294,0.005572428,0.007256268,0.01244649,0.009713784,0.009713784,0.01329905
2258.235,0.0105395,0.01611194,0.01280975,0.01367447,0.015059,0.007266544,0.009479238,0.002320135,0.005373854,0.007328072,0.01236405,0.009700671,0.009700671,0.01339058
2260.163,0.01083406,0.01600742,0.01299813,0.01362982,0.0148592,0.007252865,0.009377993,0.002219713,0.005381033,0.007278438,0.01212831,0.009856083,0.009856083,0.01332601
2262.092,0.01090106,0.01558587,0.01309957,0.01338519,0.01472594,0.007077499,0.009321861,0.002194302,0.005759072,0.007271025,0.01204147,0.009983749,0.009983749,0.01331196
2264.02,0.01059592,0.01545075,0.01312263,0.01312915,0.01486256,0.007030318,0.009357441,0.002187775,0.005863675,0.007508224,0.01206842,0.009868387,0.009868387,0.01320084
2265.948,0.01062882,0.01565457,0.01313202,0.01327643,0.01487747,0.007085784,0.009290447,0.002191339,0.005804336,0.00746639,0.01224155,0.009925811,0.009925811,0.01308697
2267.877,0.01069426,0.01582078,0.01322236,0.013629,0.01461267,0.007044125,0.009330222,0.002048831,0.005870896,0.007133544,0.01224772,0.01005689,0.01005689,0.01315582
2269.805,0.0105693,0.01590399,0.01320026,0.01372587,0.0146576,0.007122833,0.009419504,0.001792601,0.005867067,0.007332689,0.01212102,0.009975002,0.009975002,0.01319428
2271.734,0.01055936,0.01592705,0.01321979,0.01343672,0.01504302,0.007025974,0.009221431,0.001870895,0.005861694,0.007398574,0.01213618,0.009890216,0.009890216,0.01317836
2273.662,0.01056852,0.01582697,0.01317816,0.01321464,0.01484846,0.007068945,0.00912813,0.002141089,0.005789158,0.00745884,0.01210562,0.009962899,0.009962899,0.01319626
2275.591,0.01049377,0.01579323,0.01331299,0.01329334,0.01452667,0.007252528,0.009497288,0.002246556,0.005800709,0.007507719,0.01206348,0.009818428,0.009818428,0.0130979
2277.519,0.01047955,0.01572578,0.01331535,0.01351253,0.01484462,0.007170563,0.009700704,0.002320169,0.00601668,0.007378419,0.01187703,0.009780302,0.009780302,0.01285449
2279.448,0.01067487,0.01577151,0.01323086,0.01359563,0.01522434,0.00701759,0.009674209,0.002295785,0.006359362,0.007334812,0.01179256,0.009853439,0.009853439,0.01289098
2281.376,0.0108147,0.01607384,0.01310845,0.01351905,0.0152102,0.007164028,0.009686678,0.002327331,0.006406873,0.007412527,0.0119275,0.01000904,0.01000904,0.01313533
2283.305,0.01078725,0.01610929,0.01299205,0.0135945,0.01507077,0.007354323,0.009524551,0.002488258,0.006244824,0.007507618,0.01212879,0.01023628,0.01023628,0.01312444
2285.233,0.01086949,0.01583412,0.01316337,0.01389128,0.01504048,0.007417987,0.009641821,0.002374303,0.006124571,0.007524946,0.01230232,0.01016613,0.01016613,0.01313782
2287.162,0.01086654,0.01580728,0.01331917,0.01392146,0.01498525,0.00738607,0.01008507,0.002240295,0.005964205,0.007559773,0.01227338,0.01004366,0.01004366,0.0131411
2289.09,0.01086701,0.01600106,0.01344393,0.01378763,0.01483773,0.007304956,0.01026606,0.002142821,0.005979725,0.007544331,0.01207128,0.01033368,0.01033368,0.01308339
2291.019,0.01074758,0.01607425,0.01347055,0.01378822,0.01496564,0.00738971,0.01015222,0.002332261,0.006207884,0.007646229,0.01196919,0.01037674,0.01037674,0.01314417
2292.947,0.0106312,0.01610379,0.01334528,0.01366531,0.0150802,0.007298958,0.009779793,0.002515085,0.006397761,0.007683089,0.01190601,0.01038075,0.01038075,0.01312133
2294.875,0.01052839,0.01616273,0.01336848,0.0135505,0.01503564,0.007433188,0.009919099,0.002561778,0.006410438,0.007628188,0.01186089,0.01044384,0.01044384,0.01320214
2296.804,0.01059966,0.01624896,0.01337401,0.01352736,0.01507931,0.007569787,0.009974697,0.002587676,0.006262573,0.007719177,0.01190199,0.01029711,0.01029711,0.01338706
2298.732,0.01079843,0.0165447,0.01347722,0.01371246,0.01516401,0.007657729,0.009798873,0.002484159,0.006256253,0.007837545,0.01182854,0.01012495,0.01012495,0.01334018
2300.661,0.0107058,0.01671918,0.01347031,0.01380463,0.01525018,0.007534386,0.009845305,0.002578143,0.006496901,0.007687878,0.01185779,0.01001203,0.01001203,0.01294068
2302.589,0.01062835,0.01633671,0.01347718,0.01359077,0.01523038,0.007501516,0.01001362,0.002816961,0.006599394,0.007531891,0.01189958,0.01012034,0.01012034,0.01267794
2304.518,0.01056781,0.01617704,0.01366086,0.01342336,0.01505855,0.007467671,0.009868693,0.00280142,0.006457787,0.007613688,0.01187979,0.0102048,0.0102048,0.012812
2306.446,0.01051947,0.01634026,0.01375829,0.01357812,0.015072,0.007546253,0.009808362,0.002861452,0.006524179,0.007890078,0.01199146,0.01035048,0.01035048,0.01291716
2308.375,0.01065439,0.01640849,0.01374047,0.01372949,0.01517321,0.007687474,0.009885132,0.003108702,0.006483549,0.008068371,0.01185684,0.01038414,0.01038414,0.01284265
2310.303,0.01104361,0.01642153,0.0136784,0.01372498,0.01523601,0.00755657,0.009861812,0.002863153,0.006066707,0.007871756,0.01178193,0.0103439,0.0103439,0.01302729
2312.232,0.01098509,0.01635681,0.01386556,0.0137536,0.01539592,0.007577811,0.009864015,0.002815894,0.006025079,0.007887008,0.01153184,0.01045341,0.01045341,0.01299673
2314.16,0.01079309,0.01640759,0.01412401,0.01392033,0.01548052,0.007608293,0.01002661,0.00297113,0.006137273,0.008066683,0.01144519,0.0106038,0.0106038,0.01294644
2316.089,0.01059229,0.0165352,0.01402989,0.01385765,0.01538329,0.007574642,0.01022959,0.002908315,0.00620412,0.007976498,0.01167433,0.0104211,0.0104211,0.01272475
2318.017,0.01049401,0.01651403,0.01383778,0.01374276,0.01532428,0.007713915,0.01003715,0.002887868,0.006449245,0.007802831,0.01178037,0.0103781,0.0103781,0.01261118
2319.946,0.01046305,0.01640529,0.01381852,0.01362616,0.0153526,0.007800065,0.01000206,0.002889069,0.006765547,0.007827458,0.01174486,0.01039283,0.01039283,0.01259331
2321.874,0.0103739,0.01629082,0.01378524,0.01352425,0.01529318,0.007671319,0.010034,0.002952348,0.006781937,0.007970829,0.01178139,0.01031699,0.01031699,0.01252465
2323.802,0.010464,0.01614447,0.01391735,0.01373073,0.01526926,0.007519822,0.010186,0.003034021,0.006618671,0.008003025,0.01184679,0.01028425,0.01028425,0.01266423
2325.731,0.01041031,0.01629216,0.01399331,0.0137521,0.01541185,0.007619892,0.01013024,0.003067189,0.006471172,0.007977106,0.01173761,0.01055518,0.01055518,0.01285855
2327.659,0.01048976,0.01647834,0.0139477,0.0136237,0.01545981,0.007718131,0.0102279,0.003164136,0.006550012,0.008036777,0.01154368,0.01086705,0.01086705,0.01278917
2329.588,0.01052323,0.01650949,0.01381609,0.0138176,0.01536708,0.007642047,0.01038923,0.003146747,0.006939844,0.008125252,0.01136505,0.01079866,0.01079866,0.0127601
2331.516,0.01044883,0.01659399,0.01386234,0.01405703,0.01531463,0.00779153,0.01015368,0.003246483,0.006957351,0.007862309,0.01152204,0.0105892,0.0105892,0.01268882
2333.445,0.01035462,0.01670289,0.01389221,0.01403739,0.0152694,0.008214522,0.009929268,0.003427822,0.006902003,0.007824894,0.01185337,0.01045684,0.01045684,0.01259072
2335.373,0.0104045,0.01661475,0.01396197,0.01389128,0.01526809,0.007845947,0.01008208,0.003399269,0.006997992,0.00808265,0.01178507,0.01067473,0.01067473,0.01270704
2337.302,0.01053851,0.01642724,0.01409666,0.01374971,0.01542428,0.00773449,0.01013648,0.00350247,0.006889783,0.008277299,0.01166262,0.0108893,0.0108893,0.0128263
2339.23,0.01051794,0.01625553,0.01418087,0.01368685,0.01549741,0.007939951,0.01000691,0.003505009,0.006650263,0.00832752,0.01171769,0.01073946,0.01073946,0.01277194
2341.159,0.01053233,0.01615785,0.01411241,0.01391112,0.01531182,0.007813154,0.00996195,0.003463024,0.006725299,0.008206452,0.01173288,0.01056438,0.01056438,0.01274355
2343.087,0.0104827,0.01624658,0.01401723,0.01408558,0.01532459,0.007693915,0.01005906,0.003645957,0.006911261,0.008117555,0.01180522,0.01066152,0.01066152,0.0127195
2345.016,0.01051499,0.01641389,0.01400847,0.0141043,0.01536317,0.007756516,0.01013319,0.003765794,0.006974759,0.008193182,0.01187826,0.0109596,0.0109596,0.01284941
2346.944,0.01053732,0.01638416,0.01404108,0.01386812,0.01541418,0.007707338,0.01022779,0.003787285,0.00705305,0.008246703,0.01174758,0.01099426,0.01099426,0.01275993
2348.873,0.01055467,0.01621594,0.014021,0.01388406,0.01519133,0.007599897,0.01037203,0.003872024,0.006993716,0.008319684,0.01163604,0.01073824,0.01073824,0.01274338
2350.801,0.01065738,0.01622364,0.01393042,0.01398352,0.01512229,0.007678334,0.01045216,0.003910839,0.006896751,0.00824488,0.01177577,0.01058261,0.01058261,0.01290907
2352.729,0.0108164,0.01620132,0.01386354,0.01388348,0.01540951,0.007761306,0.01048416,0.00407513,0.007162377,0.008358798,0.01160337,0.01069185,0.01069185,0.01286715
2354.658,0.01093011,0.01611806,0.01409434,0.01393596,0.0155529,0.007775237,0.01039293,0.00428596,0.007231808,0.008314112,0.01142974,0.01090673,0.01090673,0.01289152
2356.586,0.0110845,0.01628201,0.01429865,0.013953,0.01569173,0.007783232,0.0103592,0.004120251,0.007140382,0.008246703,0.01149169,0.01089572,0.01089572,0.01319018
2358.515,0.01111054,0.01638361,0.01415105,0.01397918,0.01574595,0.00790759,0.01038027,0.004034628,0.007242117,0.008369235,0.01157189,0.01089905,0.01089905,0.01315627
2360.443,0.01100143,0.01646736,0.01389032,0.01405152,0.01573286,0.008068944,0.01047215,0.004230081,0.007180568,0.008341943,0.01157931,0.01102216,0.01102216,0.01301691
2362.372,0.01101217,0.01653947,0.01380446,0.0140175,0.0155403,0.00800883,0.01054805,0.004223657,0.007095349,0.008447136,0.01162859,0.01099491,0.01099491,0.01305624
2364.3,0.01124099,0.01635464,0.01402466,0.0140816,0.01559123,0.007909378,0.01044075,0.004111287,0.007101277,0.008413387,0.01160102,0.01104827,0.01104827,0.01322628
2366.229,0.01145842,0.0162815,0.01430238,0.01421172,0.01580419,0.007983923,0.01028591,0.004097874,0.007049076,0.008375923,0.01161072,0.01097353,0.01097353,0.01332317
2368.157,0.01137467,0.01635553,0.0143169,0.01416666,0.01554257,0.008304081,0.01030311,0.004136709,0.007226687,0.008491092,0.0115412,0.0107793,0.0107793,0.01340203
2370.086,0.01106295,0.01652832,0.01431759,0.01410053,0.01547083,0.00841396,0.01020164,0.004162902,0.007157493,0.008479908,0.01162787,0.01094526,0.01094526,0.01324804
2372.014,0.01132325,0.0164771,0.01417177,0.01404245,0.01580054,0.008078328,0.01019842,0.004192978,0.007074199,0.008518056,0.01146791,0.01122759,0.01122759,0.01324753
2373.943,0.01161484,0.016495,0.01422305,0.01422213,0.01594833,0.00786204,0.01045165,0.004317249,0.007331678,0.008511332,0.01136909,0.01112036,0.01112036,0.01354435
2375.871,0.01166776,0.01673537,0.0144166,0.01421521,0.01565567,0.008039511,0.01062804,0.00420375,0.007348695,0.00836123,0.01147387,0.010965,0.010965,0.01366527
2377.8,0.01158203,0.01698261,0.01461911,0.01429581,0.01549095,0.008047713,0.01080817,0.00439687,0.007167195,0.0084444,0.01139916,0.01093734,0.01093734,0.01345056
2379.728,0.01169625,0.01690944,0.01452602,0.01446925,0.01581391,0.007924125,0.01081633,0.004667468,NaN,0.008569082,0.01140107,0.01092729,0.01092729,0.01343293
2381.656,0.01180934,0.01679546,0.01449977,0.01433694,0.01604806,0.0078643,0.01087629,0.004628318,0.00751291,0.008419467,0.01135028,0.01106312,0.01106312,0.01344707
2383.585,0.0117129,0.01679353,0.01468755,0.01435194,0.01589251,0.007883971,0.0107971,0.004516746,NaN,0.008403083,0.01114518,0.01104517,0.01104517,0.0134574
2385.513,0.0116906,0.01691943,0.01492034,0.01449995,0.01585023,0.007939107,0.01065999,0.004562617,0.007592512,0.008465684,0.01135399,0.01109289,0.01109289,0.01352336
2387.442,0.01158475,0.01685746,0.01501101,0.01476001,0.01589701,0.008191089,0.01071209,0.004650823,NaN,0.00858642,0.01160915,0.01120797,0.01120797,0.01349379
2389.37,0.01171637,0.01679536,0.01468063,0.01485412,0.01598346,0.008268181,0.010836,0.004748192,0.007760159,0.008623663,0.01185926,0.01115996,0.01115996,0.01360346
2391.299,0.01191728,0.01689614,0.01448837,0.01484534,0.01582219,0.008146825,0.01072044,0.004690846,NaN,0.008431393,0.01188347,0.01103168,0.01103168,0.0138306
2393.227,0.01198087,0.01681754,0.01458142,0.01486887,0.0157511,0.008209323,0.01077628,0.004707326,0.007582734,0.008419299,0.0116792,0.01110353,0.01110353,0.01391667
2395.156,0.01214494,0.01694727,0.01462138,0.01477688,0.01589014,0.008368526,0.01104575,0.004961125,0.007542612,0.008675109,0.01164363,0.01120165,0.01120165,0.01396546
2397.084,0.01212538,0.017277,0.01462134,0.01484901,0.01582845,0.008385415,0.01101836,0.005062016,0.007773179,0.008802258,0.01160871,0.0112301,0.0112301,0.01386073
2399.013,0.01189886,0.01713469,0.01440478,0.01505121,0.01587336,0.008327453,0.0109926,0.005177449,0.007976262,0.008916525,0.01181952,0.01117948,0.01117948,0.0136596
2400.941,0.01199943,0.01680658,0.01446853,0.01503965,0.01602526,0.008367782,0.011076,0.005290163,0.008050582,0.008785251,0.01196456,0.01124258,0.01124258,0.0138843
2402.87,0.01199068,0.01704809,0.01484768,0.01494876,0.01601711,0.008520252,0.0112415,0.005174398,0.00785239,0.008679874,0.01185313,0.01129526,0.01129526,0.01394435
2404.798,0.01201524,0.01718636,0.01508497,0.01482916,0.01607659,0.008544548,0.0113792,0.00514801,0.007564595,0.008940506,0.01185299,0.01121378,0.01121378,0.01403845
2406.727,0.0122378,0.01729689,0.01501938,0.01482429,0.01631397,0.008523462,0.01134617,0.005278056,0.007447783,0.009108606,0.01183661,0.01117288,0.01117288,0.01441386
2408.655,0.0123737,0.01759032,0.01516412,0.01479879,0.01631387,0.008415041,0.01119964,0.005411059,NaN,0.008981434,0.01176273,0.01120403,0.01120403,0.01426602
2410.583,0.01235267,0.01744091,0.01518103,0.01480708,0.01618509,0.008167252,0.01124643,0.005622908,0.008115327,0.008900258,0.01172603,0.01132842,0.01132842,0.01400255
2412.512,0.01234081,0.01709685,0.01482563,0.01518817,0.01619117,0.008122484,0.01139219,0.005739934,NaN,0.009029165,0.0118455,0.01124551,0.01124551,0.01400994
2414.44,0.01216365,0.01714827,0.01472872,0.01542417,0.01626977,0.008535222,0.01139134,0.005687493,0.007642688,0.009081064,0.01203735,0.01131512,0.01131512,0.01406028
2416.369,0.01197651,0.01749323,0.01498501,0.01535167,0.01615056,0.008595375,0.01116415,0.005585685,NaN,0.00886583,0.01173788,0.01147989,0.01147989,0.01414424
2418.297,0.01212858,0.01755968,0.01493837,0.01528773,0.01611655,0.008442947,0.01109626,0.005637711,0.007616082,0.008902795,0.01170428,0.01142719,0.01142719,0.01423003
2420.226,0.0121739,0.0173552,0.01487775,0.01514346,0.01626739,0.008658309,0.01118958,0.005791978,NaN,0.009137029,0.01196663,0.01167681,0.01167681,0.01424849
2422.154,0.0123557,0.01725535,0.01500535,0.01503482,0.01640952,0.008584155,0.0111737,0.006011573,0.008068844,0.009220551,0.01213094,0.01163927,0.01163927,0.01438982
2424.083,0.01264171,0.01740662,0.01514206,0.01513818,0.01632347,0.008565095,0.01124279,0.006091202,0.007977005,0.009451841,0.01215905,0.01146356,0.01146356,0.01445336
2426.011,0.01257185,0.01751421,0.01503032,0.01548944,0.01639001,0.008698636,0.01160895,0.006315016,0.007605899,0.009517473,0.01217506,0.01130264,0.01130264,0.01453571
2427.94,0.01251555,0.01759028,0.01510699,0.01573678,0.01647807,0.00868312,0.01169516,0.006348334,0.007617363,0.009355004,0.01222345,0.0113629,0.0113629,0.01461692
2429.868,0.0126689,0.01760364,0.01521305,0.01561173,0.01631456,0.008586352,0.01133603,0.00620049,0.007676277,0.009407889,0.01219063,0.0115119,0.0115119,0.01465098
2431.797,0.01275897,0.01766509,0.01543883,0.01539606,0.01628312,0.008361534,0.0115199,0.006499424,0.007770616,0.009523502,0.01238945,0.01164142,0.01164142,0.01472385
2433.725,0.01278658,0.01796743,0.01547365,0.01547021,0.01628091,0.008302663,0.01168546,0.006636704,0.007638135,0.00944622,0.01226445,0.01157002,0.01157002,0.01466243
2435.654,0.01290862,0.01809885,0.01531117,0.01538795,0.01652305,0.008570333,0.01164993,0.006546177,0.007695298,0.009499185,0.01183345,0.01171548,0.01171548,0.01489955
2437.582,0.01291705,0.01788359,0.01530403,0.01542936,0.01674904,0.008717364,0.0114675,0.006761643,NaN,0.009686372,0.01187741,0.01177141,0.01177141,0.01479728
2439.51,0.01270714,0.01791871,0.01516772,0.01563887,0.01657809,0.00866348,0.0113093,0.006866724,0.008465245,0.009682815,0.01200829,0.01164608,0.01164608,0.01466013
2441.439,0.01255777,0.01802587,0.01513972,0.01569874,0.01644531,0.008598045,0.01163931,0.0067466,NaN,0.009561944,0.01198714,0.01141998,0.01141998,0.01463902
2443.367,0.01269728,0.01795932,0.01541199,0.01566219,0.01641059,0.008510454,0.01170721,0.006697638,0.00791336,0.009572004,0.01209359,0.01152619,0.01152619,0.01461
2445.296,0.01277245,0.01784662,0.01525982,0.01574203,0.01639999,0.008588109,0.01176934,0.006977116,NaN,0.009519979,0.01237718,0.01177308,0.01177308,0.01459715
2447.224,0.01297833,0.0177969,0.01525752,0.01599047,0.01656838,0.008435447,0.01176903,0.007343742,0.007853436,0.00952296,0.01230368,0.01175337,0.01175337,0.01479213
2449.153,0.01319626,0.01803015,0.01538428,0.01598143,0.01660973,0.008460954,0.01156512,0.007473941,NaN,0.009725609,0.01211744,0.01186539,0.01186539,0.01508689
2451.081,0.01304269,0.018213,0.01543358,0.01588838,0.01648764,0.008805606,0.01146138,0.007545579,0.008243766,0.009850084,0.01242365,0.01196299,0.01196299,0.01497006
2453.01,0.0129218,0.01811633,0.01544893,0.01572578,0.01678186,0.008726998,0.0117646,0.007501313,0.008056894,0.009829273,0.01274969,0.01198976,0.01198976,0.01493549
2454.938,0.01309957,0.0182611,0.01562152,0.01574722,0.01681003,0.008582735,0.01179882,0.007589983,0.007908299,0.009717206,0.01286142,0.01220423,0.01220423,0.01504747
2456.867,0.01330803,0.01821718,0.01543516,0.01598782,0.01652808,0.008828328,0.01157073,0.007835555,0.008076236,0.009821648,0.01275628,0.01211431,0.01211431,0.01527564
2458.795,0.0135076,0.01809996,0.01545239,0.01600577,0.01664736,0.00913395,0.01152395,0.008115732,0.008071003,0.01007466,0.01267637,0.01193564,0.01193564,0.01530938
2460.724,0.01366257,0.01823577,0.01562613,0.01609801,0.01657847,0.009173677,0.01149513,0.008103916,0.008159284,0.01002016,0.0127903,0.01192072,0.01192072,0.01533286
2462.652,0.01390264,0.01832348,0.01569716,0.01609072,0.01652019,0.009235409,0.01141005,0.007953381,0.008427034,0.009914149,0.01270213,0.01182997,0.01182997,0.01548958
2464.581,0.01389624,0.01822105,0.01574753,0.01599899,0.01696628,0.009311637,0.01137266,0.007833362,0.008542284,0.01018075,0.01257741,0.01179429,0.01179429,0.01547622
2466.509,0.01393097,0.01822171,0.01576131,0.01625082,0.01728376,0.009184575,0.01176447,0.007982539,NaN,0.01045236,0.01266136,0.01186648,0.01186648,0.01569215
2468.438,0.01386145,0.01826708,0.01601656,0.0164144,0.01712901,0.009054234,0.01191906,0.008111782,0.008508088,0.01037169,0.01272195,0.01179749,0.01179749,0.0157522
2470.366,0.01382427,0.01812055,0.01618842,0.01654684,0.01700456,0.009334488,0.01195648,0.00841163,NaN,0.01016552,0.0128279,0.01188187,0.01188187,0.01570469
2472.294,0.0140917,0.01808517,0.01621642,0.01655286,0.0170088,0.009480728,0.01219922,0.008590678,0.008805944,0.01024832,0.01288289,0.01226513,0.01226513,0.01570039
2474.223,0.01411816,0.0185169,0.01615307,0.01652732,0.01684647,0.009235714,0.01220345,0.008738087,NaN,0.01028377,0.01263506,0.01242501,0.01242501,0.01557632
